C3.3.1;C;3;1;3;1;1;1200;800;600;1000;VACIO;1;3
C3.3.2;C;3;2;3;1;1;1200;800;600;1000;VACIO;1;3
C3.3.3;C;3;3;3;1;1;1200;800;600;1000;VACIO;1;3
C3.3.4;C;3;4;3;1;1;1200;800;600;1000;VACIO;1;3
C4.1.0;C;4;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C4.1.1;C;4;1;1;1;1;1200;800;600;1000;VACIO;1;3
C4.1.2;C;4;2;1;1;1;1200;800;600;1000;VACIO;1;3
C4.1.3;C;4;3;1;1;1;1200;800;600;1000;VACIO;1;3
C4.1.4;C;4;4;1;1;1;1200;800;600;1000;VACIO;1;3
C4.2.0;C;4;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C4.2.1;C;4;1;2;1;1;1200;800;600;1000;VACIO;1;3
C4.2.2;C;4;2;2;1;1;1200;800;600;1000;VACIO;1;3
C4.2.3;C;4;3;2;1;1;1200;800;600;1000;VACIO;1;3
C4.2.4;C;4;4;2;1;1;1200;800;600;1000;VACIO;1;3
C4.3.0;C;4;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C4.3.1;C;4;1;3;1;1;1200;800;600;1000;VACIO;1;3
C4.3.2;C;4;2;3;1;1;1200;800;600;1000;VACIO;1;3
C4.3.3;C;4;3;3;1;1;1200;800;600;1000;VACIO;1;3
C4.3.4;C;4;4;3;1;1;1200;800;600;1000;VACIO;1;3
C5.1.0;C;5;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C5.1.1;C;5;1;1;1;1;1200;800;600;1000;VACIO;1;3
C5.1.2;C;5;2;1;1;1;1200;800;600;1000;VACIO;1;3
C5.1.3;C;5;3;1;1;1;1200;800;600;1000;VACIO;1;3
C5.1.4;C;5;4;1;1;1;1200;800;600;1000;VACIO;1;3
C5.2.0;C;5;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C5.2.1;C;5;1;2;1;1;1200;800;600;1000;VACIO;1;3
C5.2.2;C;5;2;2;1;1;1200;800;600;1000;VACIO;1;3
C5.2.3;C;5;3;2;1;1;1200;800;600;1000;VACIO;1;3
C5.2.4;C;5;4;2;1;1;1200;800;600;1000;VACIO;1;3
C5.3.0;C;5;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C5.3.1;C;5;1;3;1;1;1200;800;600;1000;VACIO;1;3
C5.3.2;C;5;2;3;1;1;1200;800;600;1000;VACIO;1;3
